Account No,DATE,TRANSACTION DETAILS,VALUE DATE,BALANCE AMT,AMOUNT,TYPE,CATEGORY
KZ84317981414,2024-03-04,KFC ALMATY,2024-03-04,-1640065.6,-3091.71,DEBIT,Food & Dining
KZ84317981414,2024-03-04,HALYK FINANCE LOAN,2024-03-04,-3076067.0,-67086.6,DEBIT,Loan & Finance
KZ84317981414,2024-03-04,KTZ RAILWAY TICKET,2024-03-04,-1664145.97,-21239.26,DEBIT,Transport
KZ84317981414,2024-03-05,TECHNODOM KZ,2024-03-05,-4025252.43,-95377.41,DEBIT,Shopping
KZ84317981414,2024-03-05,MEDICALCENTER KZ,2024-03-05,-1840793.32,-64566.78,DEBIT,Healthcare
KZ84317981414,2024-03-05,АЗС HELIOS PETROL,2024-03-05,-3705898.75,-13981.95,DEBIT,Transport
KZ84317981414,2024-03-05,SMALL SUPERMARKET,2024-03-05,-2177219.6,-8112.94,DEBIT,Shopping
KZ84317981414,2024-03-06,MCDONALDS ALMATY,2024-03-06,-3155310.41,-4098.13,DEBIT,Food & Dining
KZ84317981414,2024-03-06,WOLT DELIVERY,2024-03-06,-3258473.13,-10462.69,DEBIT,Food & Dining
KZ84317981414,2024-03-06,CHOCOFOOD ORDER,2024-03-06,-3623022.14,-8282.92,DEBIT,Food & Dining
KZ84317981414,2024-03-06,OLYMPIC PLUS CLINIC,2024-03-06,-2876627.69,-35119.52,DEBIT,Healthcare
KZ84317981414,2024-03-07,SKILLBOX KZ,2024-03-07,-3308550.54,-44041.51,DEBIT,Education
KZ84317981414,2024-03-07,BEELINE KZ RECHARGE,2024-03-07,-3140175.44,-3508.18,DEBIT,Utilities
KZ84317981414,2024-03-07,APTEKA 36.6,2024-03-07,-2031464.72,-1906.91,DEBIT,Healthcare
KZ84317981414,2024-03-07,INSURANCE PAYMENT,2024-03-07,-2905795.78,-17046.74,DEBIT,Loan & Finance
KZ84317981414,2024-03-07,KASPI SHOP PURCHASE,2024-03-07,-3765952.98,-60054.22,DEBIT,Shopping
KZ84317981414,2024-03-07,OLYMPIC PLUS CLINIC,2024-03-07,-3812045.81,-46092.83,DEBIT,Healthcare
KZ84317981414,2024-03-07,ЖКХ КОММУНАЛКА,2024-03-07,-3344588.59,-22738.74,DEBIT,Utilities
KZ84317981414,2024-03-07,KCELL PAYMENT,2024-03-07,-3144444.28,-4268.84,DEBIT,Utilities
KZ84317981414,2024-03-08,INDRIVE TRIP,2024-03-08,-4210486.01,-1767.57,DEBIT,Transport
KZ84317981414,2024-03-08,LOCAL CAFE,2024-03-08,-1642906.72,-2841.12,DEBIT,Food & Dining
KZ84317981414,2024-03-08,KCELL PAYMENT,2024-03-08,-3146484.23,-2039.95,DEBIT,Utilities
KZ84317981414,2024-03-08,KASPI SHOP PURCHASE,2024-03-08,-1862514.63,-21721.31,DEBIT,Shopping
KZ84317981414,2024-03-08,KCELL PAYMENT,2024-03-08,-1742623.87,-3420.24,DEBIT,Utilities
KZ84317981414,2024-03-08,TECHNODOM KZ,2024-03-08,-2841508.17,-140565.29,DEBIT,Shopping
KZ84317981414,2024-03-08,KAZAKHTELECOM INTERNET,2024-03-08,-2979403.38,-4616.61,DEBIT,Utilities
KZ84317981414,2024-03-09,APTEKA 36.6,2024-03-09,-4133324.15,-5076.44,DEBIT,Healthcare
KZ84317981414,2024-03-09,ЖКХ КОММУНАЛКА,2024-03-09,-4128247.7,-34224.58,DEBIT,Utilities
KZ84317981414,2024-03-09,SULPAK ELECTRONICS,2024-03-09,-3588318.25,-140565.29,DEBIT,Shopping
KZ84317981414,2024-03-09,MAGNUM SUPERMARKET,2024-03-09,-3614739.22,-26420.98,DEBIT,Shopping
KZ84317981414,2024-03-09,ЖКХ КОММУНАЛКА,2024-03-09,-3121985.93,-15927.97,DEBIT,Utilities
KZ84317981414,2024-03-10,BEELINE KZ RECHARGE,2024-03-10,-3261106.0,-2632.87,DEBIT,Utilities
KZ84317981414,2024-03-10,MCDONALDS ALMATY,2024-03-10,-1667716.29,-3570.32,DEBIT,Food & Dining
KZ84317981414,2024-03-11,KAZAKHTELECOM INTERNET,2024-03-11,-4093213.03,-5747.45,DEBIT,Utilities
KZ84317981414,2024-03-12,KAZAKHTELECOM INTERNET,2024-03-12,-2986869.57,-7466.18,DEBIT,Utilities
KZ84317981414,2024-03-12,AIR ASTANA TICKET,2024-03-12,-3248010.44,-44804.78,DEBIT,Transport
KZ84317981414,2024-03-12,SKILLBOX KZ,2024-03-12,-3447752.96,-51083.33,DEBIT,Education
KZ84317981414,2024-03-12,TECHNODOM KZ,2024-03-12,-2561839.02,-140565.29,DEBIT,Shopping
KZ84317981414,2024-03-13,KASPI KREDIT PAYMENT,2024-03-13,-2663616.79,-92729.48,DEBIT,Loan & Finance
KZ84317981414,2024-03-13,ВОДОКАНАЛ PAYMENT,2024-03-13,-3124073.39,-2087.45,DEBIT,Utilities
KZ84317981414,2024-03-14,WILDBERRIES KZ,2024-03-14,-3321849.85,-13299.3,DEBIT,Shopping
KZ84317981414,2024-03-15,KTZ RAILWAY TICKET,2024-03-15,-2570887.32,-9048.3,DEBIT,Transport
KZ84317981414,2024-03-15,HALYK FINANCE LOAN,2024-03-15,-2700942.88,-37326.09,DEBIT,Loan & Finance
KZ84317981414,2024-03-15,APTEKA SAINT LUKE,2024-03-15,-4087465.58,-4855.1,DEBIT,Healthcare
KZ84317981414,2024-03-15,MAGNUM SUPERMARKET,2024-03-15,-3086809.65,-10135.17,DEBIT,Shopping
KZ84317981414,2024-03-15,FREEDOM FINANCE EMI,2024-03-15,-1770659.21,-28035.34,DEBIT,Loan & Finance
KZ84317981414,2024-03-16,APTEKA 36.6,2024-03-16,-3095767.82,-8958.17,DEBIT,Healthcare
KZ84317981414,2024-03-16,WOLT DELIVERY,2024-03-16,-2185263.75,-8044.15,DEBIT,Food & Dining
KZ84317981414,2024-03-16,KASPI SHOP PURCHASE,2024-03-16,-2169106.66,-137641.94,DEBIT,Shopping
KZ84317981414,2024-03-16,INDRIVE TRIP,2024-03-16,-1636973.89,-998.77,DEBIT,Transport
KZ84317981414,2024-03-17,APTEKA SAINT LUKE,2024-03-17,-3076674.48,-607.48,DEBIT,Healthcare
KZ84317981414,2024-03-17,KCELL PAYMENT,2024-03-17,-1888992.52,-4293.69,DEBIT,Utilities
KZ84317981414,2024-03-17,SMALL SUPERMARKET,2024-03-17,-2370415.84,-12640.42,DEBIT,Shopping
KZ84317981414,2024-03-17,AIR ASTANA TICKET,2024-03-17,-3914399.11,-102353.3,DEBIT,Transport
KZ84317981414,2024-03-18,UNIVERSITY TUITION,2024-03-18,-2357775.42,-140565.29,DEBIT,Education
KZ84317981414,2024-03-18,TELE2 KZ PAYMENT,2024-03-18,-2970020.49,-1168.69,DEBIT,Utilities
KZ84317981414,2024-03-18,APTEKA 36.6,2024-03-18,-1776226.53,-2984.86,DEBIT,Healthcare
KZ84317981414,2024-03-18,MAGNUM SUPERMARKET,2024-03-18,-3184427.29,-27110.08,DEBIT,Shopping
KZ84317981414,2024-03-18,OLYMPIC PLUS CLINIC,2024-03-18,-2968851.8,-41531.1,DEBIT,Healthcare
KZ84317981414,2024-03-18,ALMATY ENERGO ELECTRIC,2024-03-18,-4220825.05,-10339.04,DEBIT,Utilities
KZ84317981414,2024-03-19,METRO CASH AND CARRY,2024-03-19,-2217210.14,-31946.39,DEBIT,Shopping
KZ84317981414,2024-03-19,INVIVO CLINIC,2024-03-19,-1612393.25,-13909.28,DEBIT,Healthcare
KZ84317981414,2024-03-19,KCELL PAYMENT,2024-03-19,-3157317.21,-2006.79,DEBIT,Utilities
KZ84317981414,2024-03-21,SMALL SUPERMARKET,2024-03-21,-2886378.31,-9750.62,DEBIT,Shopping
KZ84317981414,2024-03-21,SMALL SUPERMARKET,2024-03-21,-3136667.26,-12593.87,DEBIT,Shopping
KZ84317981414,2024-03-21,UDEMY COURSE,2024-03-21,-2974786.77,-4766.28,DEBIT,Education
KZ84317981414,2024-03-22,АЗС SINOOIL FUEL,2024-03-22,-3352923.66,-8335.07,DEBIT,Transport
KZ84317981414,2024-03-22,MCDONALDS ALMATY,2024-03-22,-4208718.45,-2694.48,DEBIT,Food & Dining
KZ84317981414,2024-03-22,KAZAKHTELECOM INTERNET,2024-03-22,-3188955.66,-4528.37,DEBIT,Utilities
KZ84317981414,2024-03-23,OLYMPIC PLUS CLINIC,2024-03-23,-1635975.11,-23581.87,DEBIT,Healthcare
KZ84317981414,2024-03-23,UDEMY COURSE,2024-03-23,-2913007.77,-4985.95,DEBIT,Education
KZ84317981414,2024-03-24,TECHNODOM KZ,2024-03-24,-2029557.81,-140565.29,DEBIT,Shopping
KZ84317981414,2024-03-24,KFC ALMATY,2024-03-24,-4082610.48,-6054.71,DEBIT,Food & Dining
KZ84317981414,2024-03-24,TELE2 KZ PAYMENT,2024-03-24,-2888749.04,-2370.73,DEBIT,Utilities
KZ84317981414,2024-03-25,WILDBERRIES KZ,2024-03-25,-3691916.81,-68894.67,DEBIT,Shopping
KZ84317981414,2024-03-25,WILDBERRIES KZ,2024-03-25,-1739203.63,-66593.66,DEBIT,Shopping
KZ84317981414,2024-03-25,SULPAK ELECTRONICS,2024-03-25,-3396669.63,-43745.97,DEBIT,Shopping
KZ84317981414,2024-03-25,COURSERA SUBSCRIPTION,2024-03-25,-3203205.66,-14250.0,DEBIT,Education
KZ84317981414,2024-03-25,METRO CASH AND CARRY,2024-03-25,-3106057.96,-10290.14,DEBIT,Shopping
KZ84317981414,2024-03-26,АЗС HELIOS PETROL,2024-03-26,-3929875.03,-15475.92,DEBIT,Transport
KZ84317981414,2024-03-26,APTEKA SAINT LUKE,2024-03-26,-2988116.31,-1246.75,DEBIT,Healthcare
KZ84317981414,2024-03-26,KCELL PAYMENT,2024-03-26,-2908021.82,-2226.05,DEBIT,Utilities
KZ84317981414,2024-03-27,ВОДОКАНАЛ PAYMENT,2024-03-27,-3151212.29,-4728.05,DEBIT,Utilities
KZ84317981414,2024-03-27,SKILLBOX KZ,2024-03-27,-1884698.83,-22184.2,DEBIT,Education
KZ84317981414,2024-03-28,YANDEX GO RIDE,2024-03-28,-1773241.67,-2582.46,DEBIT,Transport
KZ84317981414,2024-03-31,INSURANCE PAYMENT,2024-03-31,-5769562.79,-17956.62,DEBIT,Loan & Finance
KZ84317981414,2024-03-31,SMALL SUPERMARKET,2024-03-31,-5618398.31,-4048.05,DEBIT,Shopping
KZ84317981414,2024-03-31,METRO CASH AND CARRY,2024-03-31,-5614350.25,-25667.44,DEBIT,Shopping
KZ84317981414,2024-04-01,INVIVO CLINIC,2024-04-01,-6453024.68,-19352.99,DEBIT,Healthcare
KZ84317981414,2024-04-01,CHOCOFOOD ORDER,2024-04-01,-5588682.81,-5461.27,DEBIT,Food & Dining
KZ84317981414,2024-04-02,KAZAKHTELECOM INTERNET,2024-04-02,-5781819.73,-4088.61,DEBIT,Utilities
KZ84317981414,2024-04-02,MAGNUM SUPERMARKET,2024-04-02,-6358704.45,-16613.84,DEBIT,Shopping
KZ84317981414,2024-04-02,WOLT DELIVERY,2024-04-02,-5133651.88,-5158.99,DEBIT,Food & Dining
KZ84317981414,2024-04-02,KTZ RAILWAY TICKET,2024-04-02,-3764467.93,-5388.1,DEBIT,Transport
KZ84317981414,2024-04-03,HALYK FINANCE LOAN,2024-04-03,-5696689.19,-61503.31,DEBIT,Loan & Finance
KZ84317981414,2024-04-03,INSURANCE PAYMENT,2024-04-03,-5059414.34,-12065.59,DEBIT,Loan & Finance
KZ84317981414,2024-04-03,SALARY HALYK BANK,2024-04-03,-3632200.41,588624.65,CREDIT,Income
KZ84317981414,2024-04-03,COURSERA SUBSCRIPTION,2024-04-03,-3817098.64,-14250.0,DEBIT,Education
KZ84317981414,2024-04-03,KCELL PAYMENT,2024-04-03,-6400852.41,-4284.61,DEBIT,Utilities
KZ84317981414,2024-04-04,SKILLBOX KZ,2024-04-04,-4537161.63,-27707.44,DEBIT,Education
KZ84317981414,2024-04-04,COURSERA SUBSCRIPTION,2024-04-04,-3921046.56,-14250.0,DEBIT,Education
KZ84317981414,2024-04-05,CHOCOFOOD ORDER,2024-04-05,-5566247.22,-5646.76,DEBIT,Food & Dining
KZ84317981414,2024-04-05,АЗС HELIOS PETROL,2024-04-05,-3686032.66,-10099.97,DEBIT,Transport
KZ84317981414,2024-04-05,HALYK FINANCE LOAN,2024-04-05,-4337024.98,-107228.27,DEBIT,Loan & Finance
KZ84317981414,2024-04-06,WILDBERRIES KZ,2024-04-06,-4509454.19,-50272.26,DEBIT,Shopping
KZ84317981414,2024-04-06,INVIVO CLINIC,2024-04-06,-6433671.69,-21589.56,DEBIT,Healthcare
KZ84317981414,2024-04-06,ЖКХ КОММУНАЛКА,2024-04-06,-5128492.89,-31119.4,DEBIT,Utilities
KZ84317981414,2024-04-07,MAGNUM SUPERMARKET,2024-04-07,-5583221.55,-16974.33,DEBIT,Shopping
KZ84317981414,2024-04-08,TELE2 KZ PAYMENT,2024-04-08,-5560600.46,-1454.06,DEBIT,Utilities
KZ84317981414,2024-04-08,WILDBERRIES KZ,2024-04-08,-5559146.4,-74502.96,DEBIT,Shopping
KZ84317981414,2024-04-08,APTEKA SAINT LUKE,2024-04-08,-5773317.47,-3754.67,DEBIT,Healthcare
KZ84317981414,2024-04-08,CHOCOFOOD ORDER,2024-04-08,-3924131.34,-3084.79,DEBIT,Food & Dining
KZ84317981414,2024-04-08,GLOVO*ORDER,2024-04-08,-3906796.56,-5852.03,DEBIT,Food & Dining
KZ84317981414,2024-04-09,ЖКХ КОММУНАЛКА,2024-04-09,-5076275.49,-14978.55,DEBIT,Utilities
KZ84317981414,2024-04-09,TELE2 KZ PAYMENT,2024-04-09,-6360787.53,-2083.07,DEBIT,Utilities
KZ84317981414,2024-04-09,APTEKA SAINT LUKE,2024-04-09,-5343373.52,-4577.43,DEBIT,Healthcare
KZ84317981414,2024-04-10,KCELL PAYMENT,2024-04-10,-5620935.89,-2537.58,DEBIT,Utilities
KZ84317981414,2024-04-10,KASPI KREDIT PAYMENT,2024-04-10,-5751606.18,-43485.37,DEBIT,Loan & Finance
KZ84317981414,2024-04-10,UNIVERSITY TUITION,2024-04-10,-6064359.56,-141269.91,DEBIT,Education
KZ84317981414,2024-04-10,GLOVO*ORDER,2024-04-10,-4613090.04,-14057.53,DEBIT,Food & Dining
KZ84317981414,2024-04-11,KASPI SHOP PURCHASE,2024-04-11,-3696448.17,-5939.3,DEBIT,Shopping
KZ84317981414,2024-04-11,WILDBERRIES KZ,2024-04-11,-5338796.09,-13770.19,DEBIT,Shopping
KZ84317981414,2024-04-11,ALMATY ENERGO ELECTRIC,2024-04-11,-4229796.71,-7918.5,DEBIT,Utilities
KZ84317981414,2024-04-12,INVIVO CLINIC,2024-04-12,-6256872.77,-10018.12,DEBIT,Healthcare
KZ84317981414,2024-04-12,LOCAL CAFE,2024-04-12,-5029037.01,-2901.0,DEBIT,Food & Dining
KZ84317981414,2024-04-13,UDEMY COURSE,2024-04-13,-4728995.59,-8364.15,DEBIT,Education
KZ84317981414,2024-04-13,METRO CASH AND CARRY,2024-04-13,-4770766.35,-41770.76,DEBIT,Shopping
KZ84317981414,2024-04-13,TELE2 KZ PAYMENT,2024-04-13,-5077644.1,-1368.61,DEBIT,Utilities
KZ84317981414,2024-04-13,WILDBERRIES KZ,2024-04-13,-3772867.32,-5131.31,DEBIT,Shopping
KZ84317981414,2024-04-13,TECHNODOM KZ,2024-04-13,-5325025.9,-129165.12,DEBIT,Shopping
KZ84317981414,2024-04-14,UNIVERSITY TUITION,2024-04-14,-6200937.27,-136577.71,DEBIT,Education
KZ84317981414,2024-04-14,TECHNODOM KZ,2024-04-14,-5484643.44,-141269.91,DEBIT,Shopping
KZ84317981414,2024-04-15,TECHNODOM KZ,2024-04-15,-4989230.88,-141269.91,DEBIT,Shopping
KZ84317981414,2024-04-16,SKILLBOX KZ,2024-04-16,-3946329.8,-22198.46,DEBIT,Education
KZ84317981414,2024-04-16,KTZ RAILWAY TICKET,2024-04-16,-6231549.58,-7737.99,DEBIT,Transport
KZ84317981414,2024-04-16,APTEKA SAINT LUKE,2024-04-16,-4546052.33,-8890.71,DEBIT,Healthcare
KZ84317981414,2024-04-16,ЖКХ КОММУНАЛКА,2024-04-16,-3759079.83,-37521.0,DEBIT,Utilities
KZ84317981414,2024-04-17,INSURANCE PAYMENT,2024-04-17,-5708120.81,-11431.61,DEBIT,Loan & Finance
KZ84317981414,2024-04-17,MAGNUM SUPERMARKET,2024-04-17,-4599032.51,-26817.08,DEBIT,Shopping
KZ84317981414,2024-04-18,WILDBERRIES KZ,2024-04-18,-4847960.96,-59037.35,DEBIT,Shopping
KZ84317981414,2024-04-18,KCELL PAYMENT,2024-04-18,-4459181.92,-4705.09,DEBIT,Utilities
KZ84317981414,2024-04-19,UNUSUAL LARGE TRANSACTION,2024-04-19,-6761008.54,-307983.85,DEBIT,Other
KZ84317981414,2024-04-19,SKILLBOX KZ,2024-04-19,-6223811.59,-19644.56,DEBIT,Education
KZ84317981414,2024-04-19,INVIVO CLINIC,2024-04-19,-3646232.46,-14032.05,DEBIT,Healthcare
KZ84317981414,2024-04-19,INSURANCE PAYMENT,2024-04-19,-4559821.36,-13769.03,DEBIT,Loan & Finance
KZ84317981414,2024-04-19,UDEMY COURSE,2024-04-19,-4572215.44,-12394.08,DEBIT,Education
KZ84317981414,2024-04-20,ВОДОКАНАЛ PAYMENT,2024-04-20,-5083123.49,-5479.39,DEBIT,Utilities
KZ84317981414,2024-04-21,UDEMY COURSE,2024-04-21,-5047348.76,-18311.75,DEBIT,Education
KZ84317981414,2024-04-21,TECHNODOM KZ,2024-04-21,-5923089.64,-141269.91,DEBIT,Shopping
KZ84317981414,2024-04-21,SMALL SUPERMARKET,2024-04-21,-4382082.39,-10413.33,DEBIT,Shopping
KZ84317981414,2024-04-21,WILDBERRIES KZ,2024-04-21,-4371669.05,-34644.07,DEBIT,Shopping
KZ84317981414,2024-04-21,MAGNUM SUPERMARKET,2024-04-21,-3953441.64,-7111.85,DEBIT,Shopping
KZ84317981414,2024-04-21,WILDBERRIES KZ,2024-04-21,-3802848.64,-29981.32,DEBIT,Shopping
KZ84317981414,2024-04-21,MAGNUM SUPERMARKET,2024-04-21,-3721558.83,-25110.66,DEBIT,Shopping
KZ84317981414,2024-04-22,SULPAK ELECTRONICS,2024-04-22,-5176998.3,-41876.94,DEBIT,Shopping
KZ84317981414,2024-04-22,KASPI SHOP PURCHASE,2024-04-22,-6396567.8,-35780.27,DEBIT,Shopping
KZ84317981414,2024-04-23,COURSERA SUBSCRIPTION,2024-04-23,-5635185.89,-14250.0,DEBIT,Education
KZ84317981414,2024-04-23,METRO CASH AND CARRY,2024-04-23,-6412082.13,-11229.72,DEBIT,Shopping
KZ84317981414,2024-04-23,TECHNODOM KZ,2024-04-23,-4221878.21,-117780.42,DEBIT,Shopping
KZ84317981414,2024-04-23,KCELL PAYMENT,2024-04-23,-3690508.87,-4476.2,DEBIT,Utilities
KZ84317981414,2024-04-23,UDEMY COURSE,2024-04-23,-3965971.36,-12529.71,DEBIT,Education
KZ84317981414,2024-04-23,BURGER KING KZ,2024-04-23,-5061296.94,-1882.6,DEBIT,Food & Dining
KZ84317981414,2024-04-24,MAGNUM SUPERMARKET,2024-04-24,-4788923.61,-18157.26,DEBIT,Shopping
KZ84317981414,2024-04-24,KAZAKHTELECOM INTERNET,2024-04-24,-3668735.22,-7408.38,DEBIT,Utilities
KZ84317981414,2024-04-24,АЗС SINOOIL FUEL,2024-04-24,-3661326.85,-15094.39,DEBIT,Transport
KZ84317981414,2024-04-24,ALMATY ENERGO ELECTRIC,2024-04-24,-3675932.69,-7197.47,DEBIT,Utilities
KZ84317981414,2024-04-25,APTEKA SAINT LUKE,2024-04-25,-6204167.03,-3229.76,DEBIT,Healthcare
KZ84317981414,2024-04-25,AIR ASTANA TICKET,2024-04-25,-6342090.62,-85217.85,DEBIT,Transport
KZ84317981414,2024-04-25,HALYK FINANCE LOAN,2024-04-25,-5026136.01,-36905.13,DEBIT,Loan & Finance
KZ84317981414,2024-04-25,LOCAL CAFE,2024-04-25,-5135121.37,-1469.49,DEBIT,Food & Dining
KZ84317981414,2024-04-25,AIR ASTANA TICKET,2024-04-25,-4454476.83,-72394.44,DEBIT,Transport
KZ84317981414,2024-04-26,AIR ASTANA TICKET,2024-04-26,-4720631.44,-107541.4,DEBIT,Transport
KZ84317981414,2024-04-26,LOCAL CAFE,2024-04-26,-3767736.02,-3268.09,DEBIT,Food & Dining
KZ84317981414,2024-04-26,CHOCOFOOD ORDER,2024-04-26,-5185638.79,-8640.49,DEBIT,Food & Dining
KZ84317981414,2024-04-26,CHOCOFOOD ORDER,2024-04-26,-5192784.45,-7145.66,DEBIT,Food & Dining
KZ84317981414,2024-04-26,GLOVO*ORDER,2024-04-26,-5777731.11,-4413.65,DEBIT,Food & Dining
KZ84317981414,2024-04-27,ВОДОКАНАЛ PAYMENT,2024-04-27,-5195860.79,-3076.33,DEBIT,Utilities
KZ84317981414,2024-04-27,FREEDOM FINANCE EMI,2024-04-27,-3900944.53,-71324.4,DEBIT,Loan & Finance
KZ84317981414,2024-04-27,ЖКХ КОММУНАЛКА,2024-04-27,-6246854.64,-15305.07,DEBIT,Utilities
KZ84317981414,2024-04-27,OLYMPIC PLUS CLINIC,2024-04-27,-3829620.13,-12521.49,DEBIT,Healthcare
KZ84317981414,2024-04-27,COURSERA SUBSCRIPTION,2024-04-27,-5097373.49,-14250.0,DEBIT,Education
KZ84317981414,2024-04-28,UNIVERSITY TUITION,2024-04-28,-4104097.79,-138126.43,DEBIT,Education
KZ84317981414,2024-04-30,INSURANCE PAYMENT,2024-04-30,-9075904.93,-13405.74,DEBIT,Loan & Finance
KZ84317981414,2024-04-30,SMALL SUPERMARKET,2024-04-30,-8804670.83,-8826.63,DEBIT,Shopping
KZ84317981414,2024-04-30,INVIVO CLINIC,2024-04-30,-8427311.58,-16429.32,DEBIT,Healthcare
KZ84317981414,2024-04-30,BEELINE KZ RECHARGE,2024-04-30,-7387872.85,-1725.41,DEBIT,Utilities
KZ84317981414,2024-05-01,UDEMY COURSE,2024-05-01,-7233385.6,-9422.32,DEBIT,Education
KZ84317981414,2024-05-01,KAZAKHTELECOM INTERNET,2024-05-01,-9226940.87,-7103.74,DEBIT,Utilities
KZ84317981414,2024-05-01,WILDBERRIES KZ,2024-05-01,-7716565.12,-26706.88,DEBIT,Shopping
KZ84317981414,2024-05-01,KTZ RAILWAY TICKET,2024-05-01,-7215139.75,-11019.78,DEBIT,Transport
KZ84317981414,2024-05-01,TELE2 KZ PAYMENT,2024-05-01,-8059475.71,-1284.96,DEBIT,Utilities
KZ84317981414,2024-05-01,SALARY HALYK BANK,2024-05-01,-6187911.36,573097.18,CREDIT,Income
KZ84317981414,2024-05-02,OLYMPIC PLUS CLINIC,2024-05-02,-8795844.2,-38967.39,DEBIT,Healthcare
KZ84317981414,2024-05-02,APTEKA SAINT LUKE,2024-05-02,-7239549.87,-6164.28,DEBIT,Healthcare
KZ84317981414,2024-05-03,METRO CASH AND CARRY,2024-05-03,-7783723.88,-45787.64,DEBIT,Shopping
KZ84317981414,2024-05-04,LOCAL CAFE,2024-05-04,-7661193.72,-2093.37,DEBIT,Food & Dining
KZ84317981414,2024-05-04,ЖКХ КОММУНАЛКА,2024-05-04,-9062499.19,-24648.87,DEBIT,Utilities
KZ84317981414,2024-05-04,KCELL PAYMENT,2024-05-04,-8582587.48,-3644.26,DEBIT,Utilities
KZ84317981414,2024-05-04,TECHNODOM KZ,2024-05-04,-6524738.27,-119254.74,DEBIT,Shopping
KZ84317981414,2024-05-05,MAGNUM SUPERMARKET,2024-05-05,-8155521.26,-21695.27,DEBIT,Shopping
KZ84317981414,2024-05-05,METRO CASH AND CARRY,2024-05-05,-6894572.87,-40693.15,DEBIT,Shopping
KZ84317981414,2024-05-05,TECHNODOM KZ,2024-05-05,-7063113.31,-137543.32,DEBIT,Shopping
KZ84317981414,2024-05-05,SMALL SUPERMARKET,2024-05-05,-6668663.63,-11564.65,DEBIT,Shopping
KZ84317981414,2024-05-06,KAZAKHTELECOM INTERNET,2024-05-06,-7689858.24,-5093.47,DEBIT,Utilities
KZ84317981414,2024-05-06,KTZ RAILWAY TICKET,2024-05-06,-8264808.2,-22722.14,DEBIT,Transport
KZ84317981414,2024-05-06,SKILLBOX KZ,2024-05-06,-7124827.86,-38249.24,DEBIT,Education
KZ84317981414,2024-05-06,SKILLBOX KZ,2024-05-06,-8095041.69,-35565.98,DEBIT,Education
KZ84317981414,2024-05-07,APTEKA SAINT LUKE,2024-05-07,-8052601.53,-1283.77,DEBIT,Healthcare
KZ84317981414,2024-05-07,KAZAKHTELECOM INTERNET,2024-05-07,-8406674.86,-4323.34,DEBIT,Utilities
KZ84317981414,2024-05-07,UDEMY COURSE,2024-05-07,-6550687.82,-13952.45,DEBIT,Education
KZ84317981414,2024-05-07,KCELL PAYMENT,2024-05-07,-7320086.06,-2014.42,DEBIT,Utilities
KZ84317981414,2024-05-08,APTEKA SAINT LUKE,2024-05-08,-8410882.26,-902.67,DEBIT,Healthcare
KZ84317981414,2024-05-08,KASPI KREDIT PAYMENT,2024-05-08,-9160263.05,-27211.77,DEBIT,Loan & Finance
KZ84317981414,2024-05-08,MCDONALDS ALMATY,2024-05-08,-6925569.99,-3227.47,DEBIT,Food & Dining
KZ84317981414,2024-05-08,KASPI SHOP PURCHASE,2024-05-08,-8569410.9,-137543.32,DEBIT,Shopping
KZ84317981414,2024-05-08,KAZAKHTELECOM INTERNET,2024-05-08,-7220047.04,-4907.29,DEBIT,Utilities
KZ84317981414,2024-05-10,BEELINE KZ RECHARGE,2024-05-10,-7737936.23,-2297.62,DEBIT,Utilities
KZ84317981414,2024-05-10,INDRIVE TRIP,2024-05-10,-8943155.26,-941.1,DEBIT,Transport
KZ84317981414,2024-05-10,SMALL SUPERMARKET,2024-05-10,-7251530.56,-11980.69,DEBIT,Shopping
KZ84317981414,2024-05-10,CHOCOFOOD ORDER,2024-05-10,-8058190.75,-5589.22,DEBIT,Food & Dining
KZ84317981414,2024-05-10,TECHNODOM KZ,2024-05-10,-6653582.01,-102894.19,DEBIT,Shopping
KZ84317981414,2024-05-11,INDRIVE TRIP,2024-05-11,-8097753.19,-2711.49,DEBIT,Transport
KZ84317981414,2024-05-11,ALMATY ENERGO ELECTRIC,2024-05-11,-7684764.77,-5140.84,DEBIT,Utilities
KZ84317981414,2024-05-11,UDEMY COURSE,2024-05-11,-7529509.77,-19097.46,DEBIT,Education
KZ84317981414,2024-05-11,BURGER KING KZ,2024-05-11,-6842526.14,-3004.48,DEBIT,Food & Dining
KZ84317981414,2024-05-11,SMALL SUPERMARKET,2024-05-11,-6853879.73,-11353.59,DEBIT,Shopping
KZ84317981414,2024-05-11,OLYMPIC PLUS CLINIC,2024-05-11,-9096302.87,-20397.94,DEBIT,Healthcare
KZ84317981414,2024-05-11,KCELL PAYMENT,2024-05-11,-7323999.58,-3913.51,DEBIT,Utilities
KZ84317981414,2024-05-12,ЖКХ КОММУНАЛКА,2024-05-12,-7659100.35,-35097.54,DEBIT,Utilities
KZ84317981414,2024-05-13,KTZ RAILWAY TICKET,2024-05-13,-8737201.09,-13311.79,DEBIT,Transport
KZ84317981414,2024-05-13,KAZAKHTELECOM INTERNET,2024-05-13,-7378409.91,-5386.3,DEBIT,Utilities
KZ84317981414,2024-05-14,UNIVERSITY TUITION,2024-05-14,-7505982.62,-118109.77,DEBIT,Education
KZ84317981414,2024-05-15,METRO CASH AND CARRY,2024-05-15,-7336899.48,-10349.14,DEBIT,Shopping
